"duration","ResponseId","age","gender","race","edu","attention_check","pids_1","pids_2","pids_3","pids_4","ideology","interest","ft_rep_sup","ft_dem_sup","ft_rep","ft_dem","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_neonazi","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","partisanship","condition"
1239,"R_2ruosqFlOS7gFMp",40,1,4,7,2,7,4,5,1,6,4,45,71,19,81,51,54,76,51,0,4,4,4,4,4,4,4,4,4,4,5,5,4,1,1,1,1,1,1,1,"Democrat","HappyW"
268,"R_3fVlskXAuB6L8bk",40,1,4,6,2,7,7,7,7,10,7,99,99,97,98,99,99,97,95,98,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,1,"Democrat","ControlW"
603,"R_Ry1mnVVKxMrTsQx",21,1,6,6,2,5,5,4,6,6,4,42,67,30,72,51,50,66,60,0,5,5,5,5,6,6,6,6,5,6,3,2,2,1,2,1,1,1,1,1,"Democrat","HappyW"
312,"R_1DoSfDxqcCQ939I",19,1,6,5,2,7,6,7,5,0,7,5,100,0,100,100,0,100,100,0,5,4,3,3,4,4,4,2,1,6,7,5,5,1,1,1,1,1,1,1,"Democrat","ANXW"
658,"R_OvE8oedIJxJJxq9",24,1,6,3,2,5,5,7,1,10,1,70,84,72,80,91,82,100,80,72,6,6,6,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,1,"Republican","ANGW"
606,"R_1Kll9P4aXSIwkcG",23,1,6,7,2,7,6,7,6,0,4,29,90,0,60,99,29,100,100,0,3,3,3,3,7,5,5,3,2,2,5,6,6,1,1,1,1,1,1,1,"Democrat","ControlW"
752,"R_1li1CiL2XmFWOf0",20,1,3,5,2,5,5,5,6,10,3,90,21,92,23,51,83,57,72,0,3,4,4,5,4,4,5,5,4,3,5,4,3,2,1,1,1,1,1,1,"Republican","ControlW"
605,"R_2xz1CJXO2upiMZ5",24,1,6,5,2,5,5,6,4,2,5,39,70,23,64,66,35,69,69,5,4,4,4,4,6,6,6,4,4,4,4,4,4,1,1,1,1,1,1,2,"Democrat","HappyW"
603,"R_1ptllszQQ41yBEc",26,1,6,7,2,4,5,4,5,2,3,31,81,11,83,93,34,100,99,0,5,4,6,5,5,3,5,4,3,4,4,4,4,1,1,1,1,2,1,1,"Democrat","ANXW"
285,"R_VU3CtSp3kbAKTzr",24,1,6,6,2,5,5,3,5,5,7,65,34,39,20,28,40,1,19,100,7,6,6,7,7,7,5,7,7,7,1,2,2,2,1,1,1,2,1,1,"Republican","ControlW"
357,"R_3jetjgwIJNC8pu9",23,0,6,5,2,7,5,6,7,10,7,74,40,65,0,0,100,78,7,0,1,2,3,1,6,4,5,5,1,1,6,7,6,5,5,5,5,1,4,1,"Republican","ANGW"
175,"R_1IyYVMhfoqt3KhP",20,1,5,5,2,5,5,6,3,9,5,34,37,46,61,9,43,25,99,19,6,4,6,3,6,3,3,1,7,6,3,3,5,2,5,4,1,2,4,1,"Democrat","ANXW"
279,"R_2XcEAqptxdmK5Rf",30,1,3,7,2,4,4,5,4,6,3,66,57,66,58,68,62,65,76,60,6,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3,4,4,2,"Democrat","HappyW"
1230,"R_22y01JquNDcuLo3",22,1,6,5,2,7,6,6,2,1,4,38,100,0,100,100,32,91,75,0,5,3,2,1,3,3,2,4,2,5,5,5,7,3,4,4,3,2,3,1,"Democrat","ControlW"
465,"R_AmoA3K7V8kwX7xv",24,0,6,6,2,5,4,6,5,3,3,30,70,25,60,72,28,80,75,0,3,3,3,4,4,5,4,4,1,3,5,6,5,3,1,1,1,1,1,1,"Democrat","ANXW"
643,"R_C3vS7pEWY8vrrEJ",20,1,6,5,2,7,6,6,5,3,5,30,80,25,75,80,35,90,75,0,3,2,3,6,5,6,4,3,2,4,6,5,4,1,1,1,1,1,1,4,"Democrat","ANGW"
545,"R_cI59lyJK4Bt8apX",24,1,6,6,2,7,5,7,2,8,3,85,42,89,27,41,84,61,19,0,1,1,1,1,5,5,5,2,2,3,7,6,5,4,3,1,4,3,1,1,"Republican","HappyW"
359,"R_1QoXtPvYLi6B9Tt",23,1,6,6,2,7,6,7,5,3,5,23,93,24,92,84,23,71,97,2,2,2,3,5,5,6,5,4,2,2,6,4,3,2,1,1,1,2,1,1,"Democrat","ANXW"
326,"R_2bUW4AQyav8KvJV",23,1,3,6,2,6,6,6,6,2,4,0,83,0,83,66,0,100,65,0,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,4,1,3,"Democrat","HappyW"
271,"R_RqqeDmHfhDUJjtn",20,1,6,5,2,6,4,6,6,2,5,28,83,31,70,84,36,63,85,0,2,2,3,4,6,6,6,3,2,5,6,6,6,4,3,1,3,2,1,1,"Democrat","ANGW"
1201,"R_2trOkjifmAOR4Xz",22,0,3,6,2,5,6,5,5,6,3,58,32,51,33,51,37,53,61,7,5,5,4,6,5,5,5,4,5,6,5,5,6,2,4,3,3,5,5,2,"Republican","ControlW"
409,"R_1GIdsxTf5ph7W6c",24,1,6,6,2,6,3,5,5,8,4,41,79,37,93,73,40,90,89,3,5,3,4,3,4,5,6,5,3,7,5,5,5,5,2,2,1,3,1,1,"Democrat","ANXW"
434,"R_AulRwr4T4tTRdiF",22,1,6,6,2,6,4,6,5,5,3,62,45,58,40,44,63,63,29,8,4,4,5,4,7,7,7,5,4,5,5,3,4,1,1,1,1,2,1,1,"Republican","ANGW"
461,"R_207h8IDZ0D6pzj3",22,1,6,7,2,7,6,7,6,0,6,0,89,0,91,89,0,93,87,0,4,4,2,2,1,3,1,2,1,4,6,6,6,3,1,1,1,2,1,1,"Democrat","HappyW"
293,"R_QcevZDFli5RV7GN",23,1,6,5,2,5,4,4,3,3,2,37,79,28,77,59,34,83,84,26,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,"Democrat","ControlW"
323,"R_2fffhug4qXretb7",23,1,6,6,2,3,3,5,4,7,4,51,51,53,47,44,51,51,1,0,4,6,6,6,7,7,7,6,5,6,5,5,2,2,2,2,2,2,2,1,"Republican","ControlW"
301,"R_1Km6cOFdfFVVDMD",23,1,6,6,2,5,4,4,5,7,1,80,25,78,45,57,39,18,0,23,4,3,5,5,4,3,5,4,3,3,5,5,3,3,4,2,2,3,1,1,"Republican","ANGW"
861,"R_2TyKqTte2qGvSPN",21,0,3,5,2,5,5,6,5,5,7,38,76,25,97,51,30,62,62,20,5,5,4,6,4,6,4,5,4,5,3,3,3,1,2,1,1,2,1,1,"Democrat","ANXW"
804,"R_2wFTlPqDuxcowEi",24,1,3,5,2,6,5,6,5,2,2,35,90,35,90,90,35,90,90,0,3,3,4,3,4,4,4,4,1,3,6,6,4,3,1,4,1,4,3,1,"Democrat","ANXW"
451,"R_3HMT3XA1o1RX4Nq",24,1,6,6,2,7,5,7,6,0,4,0,91,0,90,90,0,100,100,0,1,1,1,1,1,2,4,4,2,1,7,7,4,1,1,1,1,4,1,1,"Democrat","ANGW"
339,"R_3egLidRefne98II",53,0,6,7,2,7,7,7,7,0,7,0,99,0,99,100,32,100,100,1,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,"Democrat","HappyW"
359,"R_2PdlFuwEmE5KG6y",36,1,6,5,2,7,7,7,7,0,4,35,83,45,93,72,29,61,71,1,5,5,5,5,5,6,5,4,2,5,5,5,5,3,4,2,1,3,2,1,"Democrat","ANXW"
438,"R_C4cXQWGtkoH9RDP",41,1,6,6,2,4,4,4,4,2,4,12,71,0,72,88,9,81,91,0,2,2,2,2,5,4,5,4,2,2,6,6,6,1,1,1,1,3,1,2,"Democrat","ANGW"
617,"R_A09R7HDVeKvM4DL",53,1,6,6,2,7,5,7,7,2,6,20,79,10,70,87,40,60,76,0,6,6,6,6,5,6,5,5,3,5,5,5,3,1,1,1,1,1,2,1,"Democrat","ControlW"
177,"R_3PYlTRtOGMOEPNo",41,0,3,7,2,6,6,6,6,8,4,73,28,73,43,14,78,46,20,17,4,4,2,3,4,4,4,3,3,3,6,6,6,3,3,4,2,2,3,1,"Republican","HappyW"
382,"R_2EcrphtBocdiWmh",52,1,6,5,2,7,7,7,7,10,3,100,0,100,1,0,100,7,1,0,1,1,1,1,3,2,2,4,2,2,6,5,6,3,4,1,3,2,1,1,"Republican","ANXW"
364,"R_2E4uFtBpdpgcXbY",51,0,6,7,2,5,5,5,5,4,4,43,56,45,60,58,34,46,44,31,4,4,3,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,1,"Democrat","ControlW"
384,"R_vYX2Q6LS6eSBPUd",50,1,6,6,2,6,6,6,6,5,3,81,40,89,38,18,81,76,12,36,3,4,3,3,6,6,6,3,3,4,4,4,3,2,2,3,3,3,3,1,"Republican","ANGW"
433,"R_10OWa3begsu8TqJ",44,1,6,7,2,5,5,5,5,3,2,46,70,62,46,67,40,67,79,0,5,5,5,6,5,5,5,5,5,5,3,3,3,5,1,1,1,4,1,1,"Republican","HappyW"
421,"R_1oHAvr8FYklg67J",41,1,6,7,2,2,2,4,3,0,5,11,66,0,64,100,0,92,100,0,4,3,4,4,4,6,6,4,1,4,6,4,4,1,1,1,1,2,1,1,"Democrat","ANXW"
732,"R_XtZLmwiRK95AIYp",54,1,6,5,2,7,5,7,6,10,6,100,9,99,0,2,93,54,34,0,1,1,1,1,6,6,6,1,1,1,7,7,7,4,4,2,4,4,2,1,"Republican","ControlW"
879,"R_3j2Ou0vzlraAzvA",41,0,6,5,2,7,7,7,4,5,1,100,0,100,0,50,51,51,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,3,"Republican","ANXW"
2366,"R_SUx2BpuhBO9Jl1D",40,1,6,5,2,7,6,7,6,2,3,0,86,0,77,93,36,86,82,0,4,3,4,4,3,3,5,3,2,3,6,6,5,1,1,1,1,2,1,1,"Democrat","HappyW"
1329,"R_3PX01nkHJsjOMbi",54,0,6,7,2,7,7,7,4,9,7,90,40,90,39,40,90,50,50,0,5,5,5,4,5,5,5,4,2,5,6,3,5,3,3,1,1,1,1,1,"Republican","ControlW"
1892,"R_3hbT9B9EHky8nls",43,1,6,5,2,4,4,4,4,2,4,10,70,11,70,84,14,86,84,0,4,4,4,5,5,5,5,4,2,4,5,5,5,3,2,3,2,3,4,1,"Democrat","ANGW"
1343,"R_2CfAHaJByCkcQh4",52,0,6,6,2,7,5,6,5,2,6,10,100,0,94,99,1,73,100,0,4,3,2,3,3,2,3,3,2,4,7,7,6,3,1,1,1,1,2,1,"Democrat","HappyW"
676,"R_1QADXd0aitZgY0z",42,1,6,5,2,4,4,4,4,5,1,50,50,50,50,50,50,50,50,50,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,"Democrat","ANGW"
463,"R_3JrrxVHYD79ZfaI",38,1,6,3,2,6,6,4,3,5,4,74,46,80,49,62,66,51,51,20,7,7,7,7,7,7,7,6,6,6,2,2,2,3,1,1,4,1,1,3,"Republican","ANXW"
3010,"R_aWCTXrxN9CYRcJP",42,1,6,6,2,4,5,4,4,4,4,39,54,41,50,42,35,60,30,0,5,5,5,5,4,4,4,5,3,4,4,4,3,2,1,1,1,1,1,1,"Democrat","HappyW"
317,"R_OfAwHD9c2IRwkEh",20,1,6,3,2,5,5,4,4,6,3,65,69,68,75,46,84,30,30,24,5,4,4,4,3,3,4,4,5,4,4,5,4,4,3,3,4,3,4,2,"Democrat","ANXW"
183,"R_3R8gLydit3Oc9nL",48,0,3,7,2,6,5,6,5,8,5,65,77,78,59,64,59,60,67,65,5,6,6,7,6,6,5,6,6,7,5,6,6,4,5,4,5,5,4,1,"Democrat","ControlW"
669,"R_2V1QEEqpbYwmpTP",51,1,6,5,2,4,4,6,4,5,4,93,37,91,25,25,93,51,70,0,6,6,6,5,7,7,7,4,1,4,6,4,4,3,1,1,5,3,1,1,"Republican","ANGW"
2430,"R_32Kf7Ba8EfGh45E",54,1,6,6,2,6,5,5,4,5,5,19,61,18,60,83,35,70,60,0,5,5,5,5,4,4,4,4,2,4,5,5,5,3,1,2,1,1,2,2,"Democrat","ControlW"
3115,"R_1mQM9dOf8E0fslw",37,1,6,6,2,5,4,5,4,5,1,17,64,13,76,49,63,71,53,28,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,2,4,3,1,"Democrat","HappyW"
158,"R_pRZLIMYbfdRxVaF",26,1,3,3,2,6,6,6,6,8,1,76,63,75,65,66,67,76,39,17,4,5,5,4,3,4,3,5,6,6,5,6,5,5,5,5,5,5,5,1,"Republican","ControlW"
501,"R_3MunLoYSCwYB0Un",50,1,6,3,2,5,5,5,5,5,1,45,60,45,60,50,50,50,50,35,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,3,3,1,"Democrat","HappyW"
539,"R_3Jq5F8VVftgGmgL",40,0,6,5,2,6,4,5,5,1,5,8,78,5,92,96,46,79,72,2,3,3,3,3,3,3,3,3,1,3,7,6,5,1,1,1,1,1,1,1,"Democrat","ANGW"
449,"R_d4hajrF569fw1iN",48,0,6,5,2,3,2,3,2,7,2,51,50,58,42,32,58,51,32,9,4,4,4,4,5,5,5,5,2,4,6,5,4,4,2,4,4,4,2,1,"Republican","ControlW"
477,"R_2Xn5nYIH3o2NBxQ",52,1,6,3,2,6,6,6,5,9,4,100,0,100,0,0,100,0,0,51,2,3,3,2,2,3,3,7,7,1,7,4,6,5,4,3,3,5,2,1,"Republican","ANGW"
469,"R_12PboAnRruvFFwX",19,1,6,3,2,6,5,4,3,4,4,47,60,14,60,65,42,69,41,15,4,4,3,5,5,5,4,5,4,5,3,3,4,2,2,1,3,5,1,1,"Democrat","HappyW"
242,"R_2Xb17PuW3gY8T8e",52,1,6,5,2,5,5,5,4,5,4,76,20,76,17,0,0,0,41,0,3,3,5,3,4,4,4,4,4,4,4,4,4,3,3,3,3,2,4,1,"Republican","HappyW"
327,"R_yPJjlvzcUrMSscp",46,1,6,6,2,4,3,5,3,4,5,34,41,20,28,35,34,40,64,0,4,4,4,4,5,5,4,4,3,4,5,4,5,2,3,2,2,3,2,1,"Democrat","ANXW"
870,"R_2EfURkzp17On3S4",47,1,6,7,2,7,3,7,1,0,7,0,100,0,75,100,0,73,87,0,1,1,1,1,3,3,4,1,1,1,7,7,7,1,1,1,1,1,1,2,"Democrat","ANXW"
1126,"R_3QJAnIhldxIwiQ3",40,1,6,7,2,4,3,4,2,6,5,55,48,54,47,51,54,60,42,5,6,6,6,6,7,7,7,6,5,6,4,3,4,1,1,1,1,1,1,1,"Republican","ANGW"
263,"R_3pbB6p2uwyklUIh",42,0,6,7,2,6,6,7,5,8,3,80,40,84,41,32,69,45,66,21,3,4,3,5,3,5,4,5,4,3,5,5,4,1,1,2,2,2,1,1,"Republican","ControlW"
1684,"R_uerJruLSjIAIqo9",44,1,6,7,2,4,4,3,2,4,2,34,51,20,51,51,36,51,73,0,4,4,4,4,3,3,4,4,2,3,5,5,5,1,1,1,1,1,1,1,"Democrat","ANXW"
508,"R_2R92c7ooaEAWmOh",43,0,6,7,2,7,7,7,5,2,7,0,100,0,100,89,6,100,89,0,1,1,1,2,2,2,1,1,3,2,7,2,7,1,1,1,1,2,1,2,"Democrat","HappyW"
309,"R_24qGPYu3Dj2Uyl2",39,0,6,7,2,6,6,6,6,5,2,55,48,48,70,56,58,55,39,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,3,2,1,"Democrat","ControlW"
486,"R_9mJsFQkNkY7WGNX",35,1,6,7,2,5,4,4,5,2,1,21,69,21,66,1,22,73,32,0,4,4,4,4,4,3,4,4,2,4,3,3,5,2,2,1,2,3,1,1,"Democrat","ANGW"
672,"R_1f3kYZyA5ueuaQ3",50,0,6,6,2,6,4,4,3,5,2,50,50,25,50,50,50,40,50,20,4,3,4,4,4,4,4,1,3,4,3,6,4,3,3,3,3,3,3,1,"Democrat","ANGW"
685,"R_R2BihuJiYaIitZT",53,1,6,5,2,7,7,7,7,8,6,88,34,85,25,3,87,74,44,2,4,5,6,5,6,7,6,4,2,4,6,5,5,4,2,2,3,3,1,1,"Republican","HappyW"
753,"R_b2Q85kSSnS0Cppv",37,1,6,2,2,7,6,7,5,0,7,7,100,5,94,93,0,98,70,0,1,2,2,1,3,3,3,5,1,3,7,7,5,5,1,1,1,1,1,4,"Democrat","ANXW"
943,"R_1OGCxNGeOk16ZN5",40,1,6,7,2,6,6,7,6,1,5,5,90,2,83,96,14,87,90,0,4,3,3,3,2,3,2,3,2,3,7,6,5,3,1,1,1,1,1,2,"Democrat","ANGW"
529,"R_vpEVqNPJSfVSj4t",54,0,6,5,2,4,3,4,2,5,2,45,53,41,53,43,48,16,4,1,3,2,4,4,7,7,7,4,4,4,3,3,3,3,1,2,1,1,2,1,"Democrat","ANXW"
408,"R_YctybfNNAcC7sbv",51,1,6,5,2,7,7,7,7,10,4,100,0,100,0,0,100,56,47,59,1,1,1,1,2,2,2,1,1,1,7,7,7,4,3,2,3,4,1,2,"Republican","ControlW"
1075,"R_1DITwxzzCpBUWXc",50,1,6,5,2,4,4,4,4,5,4,40,71,50,70,58,75,75,70,0,4,4,4,4,7,7,7,4,3,4,5,4,5,4,2,4,2,4,3,1,"Democrat","ControlW"
786,"R_2s4MgkOJPFrlSlk",53,0,6,7,2,5,2,4,6,4,7,51,39,40,40,40,40,41,20,39,6,6,6,5,6,6,6,4,3,6,4,2,2,4,1,1,1,1,1,3,"Republican","ANGW"
721,"R_1mfQJSpm3BX3uU7",35,0,6,6,2,6,6,6,6,9,2,100,0,100,0,8,100,51,9,0,2,2,2,2,2,1,2,2,1,2,7,6,6,2,3,1,5,1,1,1,"Republican","HappyW"
394,"R_Zm0PrZZKfNEj8vT",42,0,6,6,2,5,3,5,3,6,5,75,15,40,10,10,80,40,10,0,5,5,5,5,5,6,6,5,6,5,6,6,5,4,4,2,2,3,2,1,"Republican","ANXW"
461,"R_1JW8zFnNEGe9a2O",45,0,6,5,2,5,5,7,5,8,7,87,54,90,0,22,78,62,60,0,1,4,2,4,5,5,5,3,2,4,4,4,4,4,2,2,1,4,2,1,"Republican","ANGW"
1511,"R_10orp4LMpbeUDsF",31,0,6,3,2,5,6,6,7,6,4,87,0,88,4,51,51,51,51,0,4,4,4,4,7,7,7,4,4,4,4,4,4,1,3,3,3,3,5,1,"Republican","ControlW"
436,"R_3J9telz0e94JPrN",49,0,6,6,2,6,6,6,4,10,5,75,30,85,30,10,85,50,10,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,1,3,"Republican","ControlW"
574,"R_2axC07hVTlH5rrJ",29,0,6,7,2,7,7,7,7,10,7,100,100,100,100,100,100,100,100,100,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,"Republican","ANGW"
944,"R_3fBLmJMtHeVLzHw",42,0,6,6,2,7,6,7,7,10,6,100,22,82,9,20,100,71,23,0,5,5,5,4,5,5,6,4,3,5,6,4,4,4,2,1,5,1,1,1,"Republican","HappyW"
433,"R_ua0psIRtqjwq2zf",46,0,6,5,2,6,5,6,5,8,2,77,11,82,21,24,85,53,18,6,1,3,3,3,5,6,5,3,5,3,7,6,5,4,3,4,5,4,4,1,"Republican","ANXW"
562,"R_RFtkNCG51XS2RbP",22,0,6,5,2,5,3,4,2,6,3,55,55,59,52,54,55,50,23,0,4,4,4,4,6,4,5,4,4,4,4,4,4,4,1,2,3,1,1,1,"Republican","ANXW"
283,"R_2CpsUBuK45gcBQU",29,0,6,6,2,4,5,5,4,8,3,67,73,79,64,78,83,57,63,74,5,6,5,6,5,4,5,4,5,5,6,5,6,3,4,3,4,2,3,2,"Republican","ANGW"
1543,"R_1g5W1jvHG3UlfdU",53,0,6,5,2,3,2,6,6,9,2,70,45,83,12,20,93,2,50,0,6,6,5,6,6,7,6,6,2,6,2,2,2,2,1,2,2,1,1,1,"Republican","HappyW"
247,"R_2VNLFlUtRXeB8mP",44,0,6,4,2,4,4,4,4,5,4,79,5,83,3,2,4,2,51,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","HappyW"
396,"R_1Kx6EaUqFBPGYzU",57,0,6,5,2,4,3,2,2,1,3,60,60,60,60,51,92,8,39,4,5,5,5,5,5,6,5,6,6,6,2,4,4,4,1,2,1,2,2,1,"Republican","ControlW"
323,"R_2znM5vdzTgr50Ml",26,0,6,3,2,4,7,7,4,8,4,84,51,92,51,72,85,21,51,17,5,4,4,4,6,5,7,3,4,2,3,2,2,4,4,3,5,4,4,1,"Republican","HappyW"
270,"R_12lnGORRDNy29lr",34,0,6,7,2,7,7,7,7,10,7,100,100,100,100,100,100,100,100,100,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,1,"Republican","ANXW"
292,"R_pbhHFzthUwRcgzT",52,0,6,7,2,5,3,5,3,6,6,0,0,0,0,15,58,51,25,0,1,1,1,1,7,7,7,4,1,1,7,7,6,2,4,1,1,4,1,1,"Republican","ControlW"
296,"R_1E6w9Ryur0L4SFm",53,0,6,5,2,5,5,5,5,6,6,76,33,93,34,19,80,14,15,18,3,3,3,3,4,4,4,4,4,3,5,5,4,3,4,4,3,3,4,1,"Republican","ANGW"
159,"R_33k8lHoA3rwbXPT",80,0,6,5,2,4,4,4,4,5,4,57,37,59,62,64,56,39,62,58,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","ANXW"
363,"R_3p4nOx5aN8lMq59",32,0,6,6,2,5,5,5,5,9,3,85,39,85,51,34,85,51,37,29,3,3,3,3,4,4,4,3,3,3,3,5,3,2,2,2,2,2,2,4,"Republican","ControlW"
558,"R_21t5mxDThaRdoCT",33,0,6,3,2,6,5,3,6,5,7,0,74,0,100,82,82,81,51,0,7,7,7,7,7,7,7,7,7,7,2,2,2,4,1,3,1,2,3,1,"Republican","ANGW"
290,"R_2XoeOnTYLUDk2z0",45,1,6,3,2,7,7,7,7,10,5,100,0,100,0,0,100,51,0,0,1,1,3,1,4,5,6,2,1,3,7,7,7,5,4,1,5,3,1,1,"Republican","ControlW"
640,"R_2pWWqF000J76e6V",51,0,6,7,2,3,3,5,4,9,4,50,50,75,20,51,50,51,33,0,6,6,6,6,6,6,7,4,4,4,4,4,4,2,2,1,1,1,2,1,"Republican","HappyW"
395,"R_2Ufqy6yR3QibbV3",47,0,6,4,2,5,4,5,5,7,4,76,21,75,11,26,82,51,51,11,1,1,1,1,3,4,5,4,3,3,6,5,5,2,4,2,4,2,2,1,"Republican","ANXW"
174,"R_2wotoHokPpSH4ba",43,0,6,6,2,6,6,4,6,10,4,67,0,84,0,0,82,0,0,0,1,1,1,1,4,4,4,6,6,3,6,6,6,3,3,3,3,3,3,1,"Republican","ANGW"
378,"R_0catYfu9ZIgXLSF",28,0,6,7,2,7,5,6,7,2,7,65,95,62,88,86,68,78,62,30,6,6,7,6,5,5,6,4,5,5,6,4,6,5,2,1,5,2,1,2,"Democrat","HappyW"
422,"R_3KACYQHg7VX5oMb",74,0,6,3,2,7,7,7,6,8,6,84,17,71,16,5,92,44,11,12,5,5,5,4,5,5,5,4,4,5,5,4,4,2,4,2,3,3,1,3,"Republican","ANXW"
536,"R_9YQ0FbyUwYYWjHX",34,0,6,3,2,7,4,7,4,10,5,100,0,100,0,1,100,9,30,0,4,3,4,3,4,4,4,6,1,1,7,4,2,4,1,1,2,1,1,1,"Republican","HappyW"
628,"R_1n1NjXGwEKDFgrW",53,0,6,6,2,6,6,6,6,9,6,88,43,78,41,46,76,90,67,42,6,6,6,6,6,6,6,5,3,3,5,5,3,4,2,4,1,4,2,1,"Republican","ControlW"
589,"R_3n26yUf4PkFD6Ad",37,0,6,6,2,7,5,7,6,8,7,100,9,93,10,15,93,70,19,0,5,5,5,5,6,6,6,6,4,4,7,4,5,5,2,4,5,4,1,1,"Republican","ANGW"
1282,"R_211DaL6YxgWZd4U",52,0,6,7,2,7,3,7,6,10,7,100,0,100,0,0,100,50,50,20,1,1,2,1,4,4,4,2,2,1,6,6,7,2,3,2,1,3,1,2,"Republican","ANXW"
618,"R_XvnwKs3C39biZrz",43,0,6,6,2,5,3,5,5,7,7,78,31,77,32,31,78,76,8,9,4,4,3,4,5,3,5,4,1,4,5,6,5,5,1,2,2,2,2,1,"Republican","ControlW"
643,"R_beIhKUcO1Rhfxrr",49,0,6,5,2,7,7,7,7,10,1,98,3,100,6,32,71,1,51,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,"Republican","ANGW"
226,"R_2aVqOQ9MSXyZdQv",30,0,6,6,2,5,5,4,4,6,7,74,39,83,67,67,73,81,88,34,6,4,2,4,5,4,5,5,5,3,5,3,5,3,4,3,4,3,3,2,"Republican","HappyW"
597,"R_1qdCBmR0Dc56bhd",35,0,6,5,2,6,5,5,5,8,4,71,70,60,23,70,70,71,50,0,6,6,6,6,7,7,7,6,6,6,6,4,4,2,2,1,2,3,1,1,"Republican","HappyW"
807,"R_SW7hCNTeMfZiH5v",43,0,6,5,2,4,3,5,5,7,4,69,19,72,23,12,85,50,29,0,4,4,5,3,7,7,7,4,3,4,4,4,3,2,2,2,3,2,2,1,"Republican","ANGW"
1111,"R_sjW15ELTCtih39L",24,0,6,4,2,6,6,6,3,8,4,83,43,77,32,33,65,36,58,37,6,6,6,6,7,7,7,6,5,5,1,1,1,4,1,1,1,3,1,1,"Republican","ANXW"
737,"R_Ad4LoBxQWdriRLH",41,0,6,6,2,6,6,6,2,10,4,80,18,81,15,4,89,60,15,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,"Republican","HappyW"
1115,"R_3DpQuSjGQdKEDmh",36,0,6,5,2,6,3,6,6,7,7,74,42,76,34,11,70,44,26,0,5,5,5,4,4,4,4,3,2,5,7,6,3,5,4,1,2,2,1,1,"Republican","ControlW"
414,"R_1Ce9I0JfZvp5cZT",46,0,6,5,2,5,5,5,4,5,4,64,43,66,46,56,49,48,48,11,4,5,5,4,5,6,5,6,5,5,4,1,2,3,4,2,2,3,2,3,"Republican","ANXW"
634,"R_3LYFx1xB7LoVJui",47,0,6,6,2,7,6,7,6,9,7,100,0,100,0,0,100,2,14,9,1,1,1,1,2,6,5,2,1,1,7,7,7,4,4,1,4,1,1,1,"Republican","ANGW"
450,"R_25T6DYpmNttGUZi",51,0,6,7,2,5,5,5,4,8,4,62,7,71,7,31,72,20,0,0,2,2,5,2,4,4,4,2,2,2,4,4,4,4,2,2,2,1,2,1,"Republican","HappyW"
279,"R_28CgW9t18BXtp7G",52,0,6,5,2,7,5,7,7,10,5,71,3,80,0,0,89,1,10,4,1,1,1,1,4,4,4,1,1,1,7,1,5,5,5,3,5,3,3,3,"Republican","ANXW"
337,"R_3ff33WGrfpURkCO",47,0,6,6,2,6,5,6,5,8,6,71,27,79,20,19,71,69,28,0,6,6,6,6,7,7,7,5,5,6,4,3,2,1,1,1,1,1,1,1,"Republican","ANGW"
435,"R_1mLB5lNPMqMELre",46,0,6,5,2,6,4,5,3,6,2,75,45,70,25,45,60,55,50,15,4,4,4,4,6,6,6,4,4,4,4,4,4,4,3,3,3,3,2,1,"Republican","ControlW"
436,"R_24qiqTI2RLids8K",29,0,6,5,2,1,1,7,1,0,5,58,46,100,20,32,55,34,0,0,1,1,1,1,7,7,7,6,7,3,3,3,1,1,2,5,1,2,2,1,"Republican","ANXW"
